Zones,GenVar
NorCal_1,0.6983007097069595
NorCal_2,0.6451112637362636
NorCal_3,0.5769429945054947
NorCal_4,0.4577069597069597
NorCal_5,0.619823946886447
NorCal_6,0.6341136675824175
NorCal_7,0.6105935210622713
NorCal_8,0.47555048076923073
NorCal_9,0.6415035485347984
NorCal_10,0.6313475274725276
PNW_1,0.5976528159340659
PNW_2,0.5265081272893773
PNW_3,0.47285107600732584
SoCal_1,0.4144083104395604
SoCal_2,0.42814949633699634
