Zones,GenVar
NorCal_146,0.04765842490842491
NorCal_147,0.04731032509157508
NorCal_148,0.0717423305860806
NorCal_149,0.06231353021978021
NorCal_150,0.06378788919413919
NorCal_151,0.06083482142857144
NorCal_152,0.05731204212454212
NorCal_153,0.06392216117216115
NorCal_154,0.06210382326007326
NorCal_155,0.03603994963369963
NorCal_156,0.05789457417582417
NorCal_157,0.05941082875457877
NorCal_158,0.03335199175824175
NorCal_159,0.05532245879120879
PNW_1,0.3835216346153846
PNW_2,0.33900320512820525
PNW_3,0.3290468177655678
PNW_4,0.343665521978022
PNW_5,0.3028071199633699
PNW_6,0.3202084478021978
PNW_7,0.3002730082417582
PNW_8,0.29234294871794864
PNW_9,0.28916014194139195
PNW_10,0.27958184523809526
PNW_11,0.27097550366300366
PNW_12,0.2665723443223443
PNW_13,0.24862110805860801
PNW_14,0.22839045329670332
PNW_15,0.2490059523809524
PNW_16,0.22320444139194137
PNW_17,0.217470467032967
PNW_18,0.23762316849816853
PNW_19,0.21946520146520146
PNW_20,0.19879063644688647
PNW_21,0.20531822344322345
PNW_22,0.2234514652014652
PNW_23,0.1918034569597069
PNW_24,0.20285565476190476
PNW_25,0.2142462225274725
PNW_26,0.19496085164835167
PNW_27,0.20714136904761898
PNW_28,0.18014606227106222
PNW_29,0.20082738095238095
PNW_30,0.19641838369963371
PNW_31,0.17243875915750914
PNW_32,0.18974919871794868
PNW_33,0.18995810439560443
PNW_34,0.16624484890109892
PNW_35,0.17680780677655672
PNW_36,0.17760153388278382
PNW_37,0.1713975503663004
PNW_38,0.1575940934065934
PNW_39,0.17653846153846148
PNW_40,0.1476150412087912
PNW_41,0.1643882783882784
PNW_42,0.1538162774725275
PNW_43,0.16376751373626375
PNW_44,0.1554931318681318
PNW_45,0.15480872252747252
PNW_46,0.14803125000000006
PNW_47,0.15403891941391942
PNW_48,0.1478999542124542
PNW_49,0.1487598443223443
PNW_50,0.1436490384615385
PNW_51,0.1381844093406593
PNW_52,0.13667822802197802
PNW_53,0.1357459935897436
PNW_54,0.13949553571428572
PNW_55,0.1333648122710623
PNW_56,0.1294371565934066
PNW_57,0.13564022435897435
PNW_58,0.13724988553113554
PNW_59,0.12910737179487178
PNW_60,0.1275726877289377
PNW_61,0.1164506639194139
PNW_62,0.12672630494505494
PNW_63,0.12436149267399275
PNW_64,0.12453308150183148
PNW_65,0.12101957417582418
PNW_66,0.11291826923076924
PNW_67,0.11732108516483515
PNW_68,0.12203708791208788
PNW_69,0.10162923534798535
PNW_70,0.12318418040293035
PNW_71,0.10119929029304031
PNW_72,0.10933447802197806
PNW_73,0.09542010073260068
PNW_74,0.09699393315018318
PNW_75,0.09980666208791206
PNW_76,0.09093772893772896
PNW_77,0.08910027472527475
PNW_78,0.08972321428571427
PNW_79,0.07922195512820512
PNW_80,0.09724347527472531
PNW_81,0.08227644230769231
PNW_82,0.08838175366300366
PNW_83,0.09951682692307692
PNW_84,0.0693282967032967
PNW_85,0.08763656135531138
PNW_86,0.06773431776556776
PNW_87,0.08507657967032968
PNW_88,0.0708220009157509
PNW_89,0.08751568223443223
PNW_90,0.07188072344322345
PNW_91,0.07890624999999998
PNW_92,0.05442342032967033
PNW_93,0.05160828754578753
PNW_94,0.10338621794871794
PNW_95,0.06197332875457878
PNW_96,0.07386332417582415
PNW_97,0.0680448717948718
PNW_98,0.07851831501831504
PNW_99,0.04354807692307692
PNW_100,0.050675480769230764
SD_1,0.4102976190476192
SD_2,0.4316524725274726
SD_3,0.37771325549450546
SD_4,0.3393119276556776
SD_5,0.26360748626373626
SD_6,0.2749982829670329
SD_7,0.22495936355311358
SD_8,0.23984111721611717
SD_9,0.19491243131868125
SD_10,0.2179790521978022
SD_11,0.20000801282051284
SD_12,0.21090247252747252
SD_13,0.174240956959707
SD_14,0.1496322115384615
SD_15,0.15988106684981684
SD_16,0.14207108516483521
SD_17,0.1831781135531136
SD_18,0.1525908882783883
SD_19,0.1401182463369963
SD_20,0.1343218864468865
SD_21,0.1265995879120879
SD_22,0.13164331501831494
SD_23,0.12776694139194142
SD_24,0.12432097069597067
SD_25,0.12173466117216114
SD_26,0.09736481227106228
SD_27,0.12215728021978019
SD_28,0.08477586996336994
SD_29,0.11509844322344326
SD_30,0.11641128663003662
SD_31,0.09774267399267397
SD_32,0.11153079212454213
SD_33,0.0704333791208791
SD_34,0.10118337912087914
SD_35,0.10477701465201467
SD_36,0.08849324633699635
SD_37,0.06646714743589743
SD_38,0.03483104395604396
SD_39,0.041746336996336994
SD_40,0.037209020146520146
SD_41,0.051927083333333325
SD_42,0.0604885531135531
SD_43,0.05240796703296703
SD_44,0.04137912087912088
SD_45,0.029914949633699638
SD_46,0.02034764194139194
SD_47,0.016447229853479857
SD_48,0.012253891941391941
SD_49,0.022863324175824176
SD_50,0.02869826007326007
SD_51,0.01884077380952381
SD_52,0.03200114468864469
SD_53,0.03573729395604395
SD_54,0.01664766483516484
SD_55,0.02396165293040293
SD_56,0.04251053113553113
SD_57,0.025218978937728936
SD_58,0.01812271062271062
SD_59,0.016502861721611726
SoCal_1,0.41064445970695956
SoCal_2,0.33762133699633706
SoCal_3,0.36733195970695987
SoCal_4,0.3117094780219781
SoCal_5,0.3333010531135531
SoCal_6,0.26777472527472523
SoCal_7,0.2846742216117216
SoCal_8,0.24476728479853477
SoCal_9,0.2861958562271062
SoCal_10,0.2705715430402931
SoCal_11,0.25441872710622715
SoCal_12,0.2364874084249085
SoCal_13,0.2511366758241758
SoCal_14,0.22478445512820514
SoCal_15,0.2564839743589743
SoCal_16,0.22408962912087912
SoCal_17,0.2595897435897436
SoCal_18,0.22929178113553117
SoCal_19,0.2805955815018316
SoCal_20,0.19623592032967033
SoCal_21,0.19081238553113558
SoCal_22,0.22442502289377297
SoCal_23,0.19931902472527468
SoCal_24,0.23131433150183153
SoCal_25,0.21534077380952382
SoCal_26,0.16913209706959706
SoCal_27,0.1776097756410256
SoCal_28,0.213101076007326
SoCal_29,0.20366082875457878
SoCal_30,0.17085531135531137
SoCal_31,0.16127449633699634
SoCal_32,0.1555009157509157
SoCal_33,0.2105979853479854
SoCal_34,0.17002907509157514
SoCal_35,0.15062419871794866
SoCal_36,0.1634253663003663
SoCal_37,0.16534031593406595
SoCal_38,0.1500543727106227
SoCal_39,0.1507338598901099
SoCal_40,0.15311229395604392
SoCal_41,0.17109878663003666
SoCal_42,0.15823706501831497
SoCal_43,0.1340086996336996
SoCal_44,0.14935634157509156
SoCal_45,0.13231753663003665
SoCal_46,0.1342643086080586
SoCal_47,0.11014068223443223
SoCal_48,0.13094471153846157
SoCal_49,0.13802632783882782
SoCal_50,0.0900499084249084
SoCal_51,0.15682406135531135
SoCal_52,0.09319093406593407
SoCal_53,0.0927533195970696
SoCal_54,0.10584592490842491
SoCal_55,0.08025057234432238
SoCal_56,0.08447184065934063
SoCal_57,0.08564251373626373
SoCal_58,0.08877907509157508
SoCal_59,0.080411858974359
SoCal_60,0.10412168040293039
SoCal_61,0.045379120879120875
SoCal_62,0.12095718864468862
SoCal_63,0.058024839743589754
SoCal_64,0.1091736492673993
SoCal_65,0.04697081043956044
SoCal_66,0.08160611263736262
SoCal_67,0.06731204212454213
SoCal_68,0.09115441849816852
SoCal_69,0.044957417582417586
SoCal_70,0.08426579670329669
SoCal_71,0.06692994505494505
SoCal_72,0.051620077838827834
SoCal_73,0.05947893772893771
SoCal_74,0.0618497023809524
SoCal_75,0.08120283882783882
SoCal_76,0.07016437728937727
SoCal_77,0.06450011446886447
SoCal_78,0.051048191391941375
SoCal_79,0.02702014652014652
SoCal_80,0.05404967948717949
SoCal_81,0.060546588827838824
SoCal_82,0.05274599358974358
SoCal_83,0.0494165521978022
SoCal_84,0.04399771062271063
SoCal_85,0.05577323717948717
SoCal_86,0.059425366300366336
SoCal_87,0.04086813186813187
SoCal_88,0.03978582875457877
SoCal_89,0.04593727106227106
SoCal_90,0.05531959706959707
SoCal_91,0.029195741758241755
SoCal_92,0.029784569597069602
UT_1,0.33753731684981686
UT_2,0.28338564560439544
UT_3,0.267177999084249
UT_4,0.24983985805860817
UT_5,0.23824702380952387
UT_6,0.22846497252747255
UT_7,0.22066426282051282
UT_8,0.21147985347985354
UT_9,0.20267216117216108
UT_10,0.1924268543956044
UT_11,0.19055872252747252
UT_12,0.1785406364468864
UT_13,0.17866231684981682
UT_14,0.1648932005494505
UT_15,0.1681372481684982
UT_16,0.15751842948717945
UT_17,0.15704418498168496
UT_18,0.14479315476190474
UT_19,0.13927770146520138
UT_20,0.1364223901098901
UT_21,0.12349461996336998
UT_22,0.10963381410256409
UT_23,0.1189313186813187
UT_24,0.10631810897435895
UT_25,0.09899198717948716
UT_26,0.0909183836996337
UT_27,0.0900327380952381
UT_28,0.08201991758241757
UT_29,0.06991781135531135
UT_30,0.052656364468864465
UT_31,0.04860496794871794
WY_1,0.4157951007326009
WY_2,0.3922731227106226
WY_3,0.3788144459706961
WY_4,0.3566078296703296
WY_5,0.33549896978021965
WY_6,0.32489892399267406
WY_7,0.31931868131868135
WY_8,0.32151728479853475
WY_9,0.3182393543956044
WY_10,0.3142897206959707
WY_11,0.3124937042124542
WY_12,0.30874977106227103
WY_13,0.30311630036630033
WY_14,0.2998567994505494
WY_15,0.29072573260073253
WY_16,0.2828418040293041
WY_17,0.2778741987179487
WY_18,0.2751753663003663
WY_19,0.2671766254578755
WY_20,0.26220329670329656
WY_21,0.2548956043956044
WY_22,0.24730471611721608
WY_23,0.24648237179487173
WY_24,0.23647264194139192
WY_25,0.22227106227106225
WY_26,0.22412408424908417
WY_27,0.21880254120879117
WY_28,0.20850847069597073
WY_29,0.2119350961538462
WY_30,0.2007502289377289
WY_31,0.1922206959706959
WY_32,0.19333402014652015
WY_33,0.17374507783882784
WY_34,0.16726465201465204
WY_35,0.1331393086080586
WY_36,0.12669906135531142
WY_37,0.11265190018315019
WY_38,0.10221749084249086
WY_39,0.09862053571428571
WY_40,0.09566254578754575
