Zones,GenVar
SoCal_9,0.3586517857142858
SoCal_10,0.356066163003663
SoCal_11,0.3592496565934067
SoCal_12,0.3455389194139194
SoCal_13,0.3565288461538463
SoCal_14,0.35647985347985356
SoCal_15,0.35691472069597063
SoCal_16,0.3557130265567765
SoCal_17,0.35608150183150183
SoCal_18,0.3563956043956044
SoCal_19,0.3421753663003664
SoCal_20,0.354105196886447
SoCal_21,0.35898260073260074
SoCal_22,0.3511614010989011
SoCal_23,0.3509089972527473
SoCal_24,0.34036492673992685
SoCal_25,0.3509692078754579
SoCal_26,0.34891174450549456
SoCal_27,0.35731249999999987
SoCal_28,0.3412384386446886
SoCal_29,0.3478341346153846
SoCal_30,0.33854223901098895
SoCal_31,0.3479761904761904
SoCal_32,0.34892433608058615
SoCal_33,0.3438412316849817
SoCal_34,0.3283217719780219
SoCal_35,0.34995821886446876
SoCal_36,0.3401348443223443
SoCal_37,0.3456521291208791
SoCal_38,0.3355187728937729
SoCal_39,0.3402977335164835
SoCal_40,0.3439293727106227
SoCal_41,0.3456491529304028
UT_1,0.30917364926739915
UT_2,0.3088062042124542
UT_3,0.30715533424908426
UT_4,0.3040203754578754
UT_5,0.3043355082417582
UT_6,0.3062839972527472
UT_7,0.3082201236263737
UT_8,0.3088426053113553
UT_9,0.3093413461538461
UT_10,0.3090218635531136
UT_11,0.3096353021978022
UT_12,0.31066929945054944
UT_13,0.31177747252747257
UT_14,0.31261011904761893
UT_15,0.3123978937728938
UT_16,0.31222241300366305
UT_17,0.31250881410256415
UT_18,0.3120263278388279
UT_19,0.31276774267399254
UT_20,0.3133579441391941
UT_21,0.3141056547619048
UT_22,0.3134105998168499
UT_23,0.31315281593406585
UT_24,0.31301259157509154
UT_25,0.3113475274725275
UT_26,0.31037854853479857
UT_27,0.3112503434065934
UT_28,0.31046978021978017
UT_29,0.3098733974358974
UT_30,0.31082348901098905
UT_31,0.3129982829670329
UT_32,0.3137567536630036
UT_33,0.3096470924908425
WY_1,0.30144288003663
WY_2,0.30328502747252756
WY_3,0.303535141941392
WY_4,0.30413850732600733
WY_5,0.30603273809523807
WY_6,0.307005151098901
WY_7,0.3078326465201464
WY_8,0.30768635531135524
WY_9,0.30722241300366304
WY_10,0.30741037087912093
WY_11,0.30771279761904763
WY_12,0.3086126373626374
WY_13,0.3086488095238095
WY_14,0.30820512820512813
WY_15,0.3086452609890109
WY_16,0.3088802655677656
WY_17,0.3092724358974358
WY_18,0.3096021062271063
WY_19,0.3104238782051283
WY_20,0.31080116758241755
WY_21,0.3118919413919415
WY_22,0.31188461538461537
WY_23,0.31198981227106226
WY_24,0.31153548534798536
WY_25,0.31119024725274724
WY_26,0.3113143315018315
WY_27,0.3111438873626374
WY_28,0.31089114010989016
WY_29,0.31146336996337
WY_30,0.3113737408424908
WY_31,0.3122600732600732
WY_32,0.3127754120879121
WY_33,0.31294219322344324
WY_34,0.31447962454212447
WY_35,0.31485657051282046
WY_36,0.31566895604395595
WY_37,0.3160500228937728
WY_38,0.31578434065934063
WY_39,0.3158828983516484
WY_40,0.31585885989010987
WY_41,0.3154970238095238
WY_42,0.3157222985347985
WY_43,0.3156293498168498
WY_44,0.3154994276556777
WY_45,0.3148201694139194
WY_46,0.31367570970695974
WY_47,0.3131067994505494
WY_48,0.313270260989011
