Zones,GenVar
AZ_1,0.23281559065934065
CO_1,0.23564136904761906
ID_1,0.24067662545787544
MT_1,0.22467696886446886
NM_1,0.24245707417582418
NV_1,0.23179876373626374
NorCal_1,0.2619017857142858
PNW_1,0.21398878205128205
SD_1,0.23675629578754573
SoCal_1,0.26397836538461544
UT_1,0.23722470238095242
WY_1,0.22367960164835166
