Zones,GenVar
AZ_1,0.2587160027472529
CO_1,0.2642611034798539
ID_1,0.4026073717948722
MT_1,0.4071491529304032
NM_1,0.28668853021977986
NV_1,0.6423365384615382
NorCal_1,0.3005528846153847
PNW_1,0.44623706501831534
SD_1,0.42147309981684977
SoCal_1,0.1651617445054945
UT_1,0.32157394688644736
WY_1,0.37041163003662997
